season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game
2008_PBCW_BAR,E2008,PBCW,BARTON_ LUBOS,BAR,23.0,9.0,318.0,95,24,30,13,40,8,10,19,38,57,13,15,8,4,0,21,11,131,13.83,4.13,1.04,1.3,0.8,0.57,1.74,0.325,0.35,0.43,0.8,0.83,1.65,2.48,0.57,0.65,0.35,0.17,0.0,0.91,0.48,5.7
2009_PBCW_BAR,E2009,PBCW,BARTON_ LUBOS,BAR,1.0,0.0,4.1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.08,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2007_PLGR_ULK,E2007,PLGR,BASAK_ RASIM,ULK,18.0,7.0,225.7,76,10,18,17,36,5,8,6,26,32,7,17,9,1,0,21,15,88,12.54,4.22,0.56,1.0,0.556,0.94,2.0,0.472,0.28,0.44,0.625,0.33,1.44,1.78,0.39,0.94,0.5,0.06,0.0,1.17,0.83,4.89
2008_PLGR_ULK,E2008,PLGR,BASAK_ RASIM,ULK,14.0,10.0,173.2,45,3,8,11,35,6,7,6,19,25,3,6,8,2,0,17,12,38,12.37,3.21,0.21,0.57,0.375,0.79,2.5,0.314,0.43,0.5,0.857,0.43,1.36,1.79,0.21,0.43,0.57,0.14,0.0,1.21,0.86,2.71
2009_PLGR_ULK,E2009,PLGR,BASAK_ RASIM,ULK,9.0,6.0,78.0,6,0,2,2,10,0,0,1,11,12,3,1,2,0,0,4,4,10,8.67,0.67,0.0,0.22,0.0,0.22,1.11,0.2,0.0,0.0,0.0,0.11,1.22,1.33,0.33,0.11,0.22,0.0,0.0,0.44,0.44,1.11
2007_PADS_BAR,E2007,PADS,BASILE_ GIANLUCA,BAR,22.0,18.0,573.7,217,44,86,34,120,27,35,15,48,63,33,29,21,1,7,34,38,183,26.08,9.86,2.0,3.91,0.512,1.55,5.45,0.283,1.23,1.59,0.771,0.68,2.18,2.86,1.5,1.32,0.95,0.05,0.32,1.55,1.73,8.32
2008_PADS_BAR,E2008,PADS,BASILE_ GIANLUCA,BAR,23.0,13.0,535.8,180,15,31,42,83,24,27,6,43,49,40,28,18,0,4,45,28,198,23.3,7.83,0.65,1.35,0.484,1.83,3.61,0.506,1.04,1.17,0.889,0.26,1.87,2.13,1.74,1.22,0.78,0.0,0.17,1.96,1.22,8.61
2009_PADS_BAR,E2009,PADS,BASILE_ GIANLUCA,BAR,18.0,0.0,311.4,74,4,15,20,68,6,8,4,29,33,15,8,17,0,2,24,10,36,17.3,4.11,0.22,0.83,0.267,1.11,3.78,0.294,0.33,0.44,0.75,0.22,1.61,1.83,0.83,0.44,0.94,0.0,0.11,1.33,0.56,2.0
2011_PADS_CTU,E2011,PADS,BASILE_ GIANLUCA,CTU,15.0,5.0,329.3,150,9,23,34,79,30,36,5,23,28,46,1,25,0,1,28,36,142,21.95,10.0,0.6,1.53,0.391,2.27,5.27,0.43,2.0,2.4,0.833,0.33,1.53,1.87,3.07,0.07,1.67,0.0,0.07,1.87,2.4,9.47
2012_PADS_MIL,E2012,PADS,BASILE_ GIANLUCA,MIL,9.0,0.0,106.2,30,3,3,6,19,6,6,1,4,5,6,2,7,0,0,12,3,14,11.8,3.33,0.33,0.33,1.0,0.67,2.11,0.316,0.67,0.67,1.0,0.11,0.44,0.56,0.67,0.22,0.78,0.0,0.0,1.33,0.33,1.56
2009_P001868_MAR,E2009,P001868,BATIS_ MARIOS,MAR,15.0,2.0,273.6,53,8,9,10,29,7,11,3,21,24,17,20,24,3,0,39,21,51,18.24,3.53,0.53,0.6,0.889,0.67,1.93,0.345,0.47,0.73,0.636,0.2,1.4,1.6,1.13,1.33,1.6,0.2,0.0,2.6,1.4,3.4
2007_PDHD_TEL,E2007,PDHD,BATISTA_ ESTEBAN,TEL,24.0,5.0,425.8,248,97,170,1,1,51,80,54,73,127,22,26,44,8,18,64,80,283,17.74,10.33,4.04,7.08,0.571,0.04,0.04,1.0,2.12,3.33,0.638,2.25,3.04,5.29,0.92,1.08,1.83,0.33,0.75,2.67,3.33,11.79
2008_PDHD_TEL,E2008,PDHD,BATISTA_ ESTEBAN,TEL,5.0,0.0,44.7,18,5,10,0,0,8,10,6,7,13,1,0,8,1,0,4,7,21,8.95,3.6,1.0,2.0,0.5,0.0,0.0,0.0,1.6,2.0,0.8,1.2,1.4,2.6,0.2,0.0,1.6,0.2,0.0,0.8,1.4,4.2
2010_PDHD_BAS,E2010,PDHD,BATISTA_ ESTEBAN,BAS,10.0,3.0,196.8,84,32,59,0,1,20,28,26,37,63,14,5,24,3,7,31,27,98,19.68,8.4,3.2,5.9,0.542,0.0,0.1,0.0,2.0,2.8,0.714,2.6,3.7,6.3,1.4,0.5,2.4,0.3,0.7,3.1,2.7,9.8
2011_PDHD_IST,E2011,PDHD,BATISTA_ ESTEBAN,IST,16.0,5.0,253.6,81,35,69,0,0,11,20,27,41,68,9,9,21,3,4,40,32,94,15.85,5.06,2.19,4.31,0.507,0.0,0.0,0.0,0.69,1.25,0.55,1.69,2.56,4.25,0.56,0.56,1.31,0.19,0.25,2.5,2.0,5.88
2012_PDHD_IST,E2012,PDHD,BATISTA_ ESTEBAN,IST,4.0,0.0,44.8,17,7,12,0,0,3,5,2,5,7,0,1,4,1,2,4,4,13,11.19,4.25,1.75,3.0,0.583,0.0,0.0,0.0,0.75,1.25,0.6,0.5,1.25,1.75,0.0,0.25,1.0,0.25,0.5,1.0,1.0,3.25
2014_PDHD_PAN,E2014,PDHD,BATISTA_ ESTEBAN,PAN,26.0,25.0,570.3,266,112,192,0,0,42,55,41,101,142,26,25,65,10,15,63,75,308,21.94,10.23,4.31,7.38,0.583,0.0,0.0,0.0,1.62,2.12,0.764,1.58,3.88,5.46,1.0,0.96,2.5,0.38,0.58,2.42,2.88,11.85
2007_PLML_LIE,E2007,PLML,BATISTA_ JOAO PAULO,LIE,12.0,1.0,87.6,37,16,31,0,0,5,9,8,9,17,2,1,3,0,2,22,11,22,7.3,3.08,1.33,2.58,0.516,0.0,0.0,0.0,0.42,0.75,0.556,0.67,0.75,1.42,0.17,0.08,0.25,0.0,0.17,1.83,0.92,1.83
2008_PLML_LEM,E2008,PLML,BATISTA_ JOAO PAULO,LEM,10.0,7.0,238.0,114,49,86,0,1,16,24,15,23,38,15,7,26,4,5,34,32,99,23.8,11.4,4.9,8.6,0.57,0.0,0.1,0.0,1.6,2.4,0.667,1.5,2.3,3.8,1.5,0.7,2.6,0.4,0.5,3.4,3.2,9.9
2014_PLML_LMG,E2014,PLML,BATISTA_ J.P.,LMG,10.0,1.0,170.8,78,30,66,0,0,18,22,9,12,21,10,2,10,2,2,22,21,60,17.08,7.8,3.0,6.6,0.455,0.0,0.0,0.0,1.8,2.2,0.818,0.9,1.2,2.1,1.0,0.2,1.0,0.2,0.2,2.2,2.1,6.0
2007_PAJV_PAN,E2007,PAJV,BATISTE_ MICHAEL,PAN,19.0,12.0,466.2,227,91,139,0,7,45,58,24,77,101,14,16,34,5,7,45,52,261,24.54,11.95,4.79,7.32,0.655,0.0,0.37,0.0,2.37,3.05,0.776,1.26,4.05,5.32,0.74,0.84,1.79,0.26,0.37,2.37,2.74,13.74
2008_PAJV_PAN,E2008,PAJV,BATISTE_ MIKE,PAN,22.0,14.0,500.2,276,107,162,1,8,59,81,36,72,108,6,19,45,9,7,38,80,324,22.74,12.55,4.86,7.36,0.66,0.05,0.36,0.125,2.68,3.68,0.728,1.64,3.27,4.91,0.27,0.86,2.05,0.41,0.32,1.73,3.64,14.73
2009_PAJV_PAN,E2009,PAJV,BATISTE_ MIKE,PAN,11.0,6.0,257.7,171,66,103,1,6,36,49,16,47,63,9,7,16,5,6,26,41,193,23.43,15.55,6.0,9.36,0.641,0.09,0.55,0.167,3.27,4.45,0.735,1.45,4.27,5.73,0.82,0.64,1.45,0.45,0.55,2.36,3.73,17.55
2010_PAJV_PAN,E2010,PAJV,BATISTE_ MIKE,PAN,20.0,13.0,531.3,264,104,175,0,3,56,77,30,78,108,16,16,41,17,7,57,67,288,26.56,13.2,5.2,8.75,0.594,0.0,0.15,0.0,2.8,3.85,0.727,1.5,3.9,5.4,0.8,0.8,2.05,0.85,0.35,2.85,3.35,14.4
2011_PAJV_PAN,E2011,PAJV,BATISTE_ MIKE,PAN,23.0,13.0,477.4,224,82,172,1,2,57,70,44,62,106,17,15,34,7,19,58,66,220,20.76,9.74,3.57,7.48,0.477,0.04,0.09,0.5,2.48,3.04,0.814,1.91,2.7,4.61,0.74,0.65,1.48,0.3,0.83,2.52,2.87,9.57
2012_PAJV_ULK,E2012,PAJV,BATISTE_ MIKE,ULK,23.0,16.0,364.2,125,48,94,6,18,11,14,18,45,63,7,13,17,2,4,47,22,103,15.84,5.43,2.09,4.09,0.511,0.26,0.78,0.333,0.48,0.61,0.786,0.78,1.96,2.74,0.3,0.57,0.74,0.09,0.17,2.04,0.96,4.48
2013_PAJV_PAN,E2013,PAJV,BATISTE_ MIKE,PAN,27.0,1.0,224.0,95,37,76,1,6,18,26,8,33,41,10,4,21,1,5,32,27,68,8.3,3.52,1.37,2.81,0.487,0.04,0.22,0.167,0.67,0.96,0.692,0.3,1.22,1.52,0.37,0.15,0.78,0.04,0.19,1.19,1.0,2.52
2012_P004170_IST,E2012,P004170,BATUK_ BIRKAN,IST,2.0,0.0,33.6,5,1,3,1,5,0,0,0,4,4,0,1,1,0,1,8,3,-3,16.82,2.5,0.5,1.5,0.333,0.5,2.5,0.2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,0.5,4.0,1.5,-1.5
2013_P004170_IST,E2013,P004170,BATUK_ BIRKAN,IST,19.0,5.0,345.4,87,20,42,14,44,5,9,13,26,39,8,12,12,0,6,53,12,31,18.18,4.58,1.05,2.21,0.476,0.74,2.32,0.318,0.26,0.47,0.556,0.68,1.37,2.05,0.42,0.63,0.63,0.0,0.32,2.79,0.63,1.63
2014_P004170_IST,E2014,P004170,BATUK_ BIRKAN,IST,9.0,1.0,89.9,37,5,11,8,16,3,4,2,5,7,1,2,1,0,1,21,5,14,9.99,4.11,0.56,1.22,0.455,0.89,1.78,0.5,0.33,0.44,0.75,0.22,0.56,0.78,0.11,0.22,0.11,0.0,0.11,2.33,0.56,1.56
2015_P004170_IST,E2015,P004170,BATUK_ BIRKAN,IST,20.0,7.0,292.3,89,4,11,24,57,9,15,8,18,26,9,12,9,1,2,57,10,33,14.61,4.45,0.2,0.55,0.364,1.2,2.85,0.421,0.45,0.75,0.6,0.4,0.9,1.3,0.45,0.6,0.45,0.05,0.1,2.85,0.5,1.65
2016_P004170_DAR,E2016,P004170,BATUK_ BIRKAN,DAR,32.0,2.0,399.0,87,13,24,17,57,10,16,23,30,53,12,12,8,2,8,73,20,40,12.47,2.72,0.41,0.75,0.542,0.53,1.78,0.298,0.31,0.5,0.625,0.72,0.94,1.66,0.38,0.38,0.25,0.06,0.25,2.28,0.62,1.25
2017_P004170_IST,E2017,P004170,BATUK_ BIRKAN,IST,23.0,5.0,242.1,33,3,5,8,28,3,6,6,14,20,5,4,1,2,1,41,9,5,10.53,1.43,0.13,0.22,0.6,0.35,1.22,0.286,0.13,0.26,0.5,0.26,0.61,0.87,0.22,0.17,0.04,0.09,0.04,1.78,0.39,0.22
2007_PKOH_LEM,E2007,PKOH,BATUM_ NICOLAS,LEM,13.0,13.0,345.6,111,34,64,9,31,16,24,10,35,45,35,19,26,5,4,35,32,122,26.58,8.54,2.62,4.92,0.531,0.69,2.38,0.29,1.23,1.85,0.667,0.77,2.69,3.46,2.69,1.46,2.0,0.38,0.31,2.69,2.46,9.38
2011_PKOH_NAN,E2011,PKOH,BATUM_ NICOLAS,NAN,6.0,6.0,225.7,95,22,50,5,15,36,44,9,31,40,31,10,28,4,1,10,44,139,37.62,15.83,3.67,8.33,0.44,0.83,2.5,0.333,6.0,7.33,0.818,1.5,5.17,6.67,5.17,1.67,4.67,0.67,0.17,1.67,7.33,23.17
2009_P000207_LJU,E2009,P000207,BAVCIC_ EDIN,LJU,10.0,5.0,230.7,52,10,20,6,25,14,20,15,25,40,5,3,14,0,3,29,18,37,23.07,5.2,1.0,2.0,0.5,0.6,2.5,0.24,1.4,2.0,0.7,1.5,2.5,4.0,0.5,0.3,1.4,0.0,0.3,2.9,1.8,3.7
2008_PKIN_NIO,E2008,PKIN,BAXTER_ LONNY,NIO,10.0,10.0,251.7,110,43,74,0,1,24,35,15,37,52,2,3,16,9,6,32,36,115,25.17,11.0,4.3,7.4,0.581,0.0,0.1,0.0,2.4,3.5,0.686,1.5,3.7,5.2,0.2,0.3,1.6,0.9,0.6,3.2,3.6,11.5
2015_P002971_KSK,E2015,P002971,BAYGUL_ MUHAMMED,KSK,8.0,0.0,76.8,28,8,12,3,10,3,7,5,3,8,5,1,6,0,1,10,9,19,9.6,3.5,1.0,1.5,0.667,0.38,1.25,0.3,0.38,0.88,0.429,0.62,0.38,1.0,0.62,0.12,0.75,0.0,0.12,1.25,1.12,2.38
2018_P002971_DAR,E2018,P002971,BAYGUL_ MUHAMMED,DAR,22.0,11.0,295.9,101,24,58,10,29,23,28,15,28,43,21,7,27,0,7,38,44,86,13.45,4.59,1.09,2.64,0.414,0.45,1.32,0.345,1.05,1.27,0.821,0.68,1.27,1.95,0.95,0.32,1.23,0.0,0.32,1.73,2.0,3.91
2015_P006648_IST,E2015,P006648,BAYKAN_ OGULCAN,IST,2.0,1.0,17.6,2,1,1,0,1,0,0,1,2,3,0,0,4,0,0,1,1,0,8.81,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0
2016_P006648_IST,E2016,P006648,BAYKAN_ OGULCAN,IST,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009_P001892_LIE,E2009,P001892,BAYNES_ ARON,LIE,10.0,8.0,133.4,55,23,45,0,0,9,14,15,15,30,2,4,15,9,6,40,18,30,13.34,5.5,2.3,4.5,0.511,0.0,0.0,0.0,0.9,1.4,0.643,1.5,1.5,3.0,0.2,0.4,1.5,0.9,0.6,4.0,1.8,3.0
2012_P001892_LJU,E2012,P001892,BAYNES_ ARON,LJU,10.0,9.0,262.4,138,54,92,0,0,30,43,39,59,98,5,5,25,5,6,30,43,182,26.24,13.8,5.4,9.2,0.587,0.0,0.0,0.0,3.0,4.3,0.698,3.9,5.9,9.8,0.5,0.5,2.5,0.5,0.6,3.0,4.3,18.2
2015_P005350_ULK,E2015,P005350,BAYRAK_ ERCAN,ULK,3.0,0.0,6.3,3,1,1,0,1,1,2,1,0,1,0,0,0,0,0,0,2,4,2.09,1.0,0.33,0.33,1.0,0.0,0.33,0.0,0.33,0.67,0.5,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33
2012_PBDC_CED,E2012,PBDC,BAZDARIC_ MARINO,CED,6.0,1.0,86.7,10,2,8,2,6,0,0,5,8,13,6,0,3,0,1,7,6,14,14.45,1.67,0.33,1.33,0.25,0.33,1.0,0.333,0.0,0.0,0.0,0.83,1.33,2.17,1.0,0.0,0.5,0.0,0.17,1.17,1.0,2.33
2007_MAD1_MAD,E2007,MAD1,B. BOGDANOVIC,MAD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008_PAHS_MIL,E2008,PAHS,BEARD_ JOEY,MIL,6.0,1.0,82.6,22,9,12,0,0,4,4,5,6,11,1,2,5,0,0,18,5,15,13.76,3.67,1.5,2.0,0.75,0.0,0.0,0.0,0.67,0.67,1.0,0.83,1.0,1.83,0.17,0.33,0.83,0.0,0.0,3.0,0.83,2.5
2009_PAHS_MIL,E2009,PAHS,BEARD_ JOEY,MIL,2.0,0.0,19.4,0,0,2,0,0,0,0,1,4,5,0,1,2,1,0,5,1,-1,9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.0,0.5,1.0,0.5,0.0,2.5,0.5,-0.5
2007_PBTR_ZAL,E2007,PBTR,BEARD_ TANOKA,ZAL,2.0,0.0,39.5,11,4,11,0,2,3,6,4,4,8,1,3,5,1,0,3,4,8,19.73,5.5,2.0,5.5,0.364,0.0,1.0,0.0,1.5,3.0,0.5,2.0,2.0,4.0,0.5,1.5,2.5,0.5,0.0,1.5,2.0,4.0
2015_P006590_STR,E2015,P006590,BEAUBOIS_ RODRIGUE,STR,10.0,10.0,236.6,116,27,62,17,46,11,11,3,13,16,23,11,17,4,9,25,21,76,23.66,11.6,2.7,6.2,0.435,1.7,4.6,0.37,1.1,1.1,1.0,0.3,1.3,1.6,2.3,1.1,1.7,0.4,0.9,2.5,2.1,7.6
2016_P006590_BAS,E2016,P006590,BEAUBOIS_ RODRIGUE,BAS,30.0,12.0,606.6,352,75,140,54,142,40,46,5,38,43,51,13,48,15,4,66,54,251,20.22,11.73,2.5,4.67,0.536,1.8,4.73,0.38,1.33,1.53,0.87,0.17,1.27,1.43,1.7,0.43,1.6,0.5,0.13,2.2,1.8,8.37
2017_P006590_BAS,E2017,P006590,BEAUBOIS_ RODRIGUE,BAS,33.0,17.0,703.2,410,103,180,54,135,42,47,15,65,80,59,24,39,13,9,87,61,349,21.31,12.42,3.12,5.45,0.572,1.64,4.09,0.4,1.27,1.42,0.894,0.45,1.97,2.42,1.79,0.73,1.18,0.39,0.27,2.64,1.85,10.58
2018_P006590_IST,E2018,P006590,BEAUBOIS_ RODRIGUE,IST,34.0,19.0,687.6,307,62,129,54,133,21,22,5,37,42,76,10,36,12,6,56,41,243,20.22,9.03,1.82,3.79,0.481,1.59,3.91,0.406,0.62,0.65,0.955,0.15,1.09,1.24,2.24,0.29,1.06,0.35,0.18,1.65,1.21,7.15
2019_P006590_IST,E2019,P006590,BEAUBOIS_ RODRIGUE,IST,26.0,15.0,548.9,248,48,92,43,108,23,28,3,39,42,44,24,27,7,11,48,41,206,21.11,9.54,1.85,3.54,0.522,1.65,4.15,0.398,0.88,1.08,0.821,0.12,1.5,1.62,1.69,0.92,1.04,0.27,0.42,1.85,1.58,7.92
2020_P006590_IST,E2020,P006590,BEAUBOIS_ RODRIGUE,IST,38.0,21.0,811.6,401,74,139,71,144,40,44,10,59,69,68,20,44,13,9,73,53,356,21.36,10.55,1.95,3.66,0.532,1.87,3.79,0.493,1.05,1.16,0.909,0.26,1.55,1.82,1.79,0.53,1.16,0.34,0.24,1.92,1.39,9.37
2021_P006590_IST,E2021,P006590,BEAUBOIS_ RODRIGUE,IST,35.0,22.0,776.8,321,58,115,61,154,22,33,9,61,70,67,19,26,10,5,56,53,292,22.19,9.17,1.66,3.29,0.504,1.74,4.4,0.396,0.63,0.94,0.667,0.26,1.74,2.0,1.91,0.54,0.74,0.29,0.14,1.6,1.51,8.34
2022_P006590_IST,E2022,P006590,BEAUBOIS_ RODRIGUE,IST,25.0,21.0,640.2,286,58,103,51,103,17,20,7,51,58,48,29,23,18,0,50,28,294,25.61,11.44,2.32,4.12,0.563,2.04,4.12,0.495,0.68,0.8,0.85,0.28,2.04,2.32,1.92,1.16,0.92,0.72,0.0,2.0,1.12,11.76
2007_PAGG_PAN,E2007,PAGG,BECIROVIC_ SANI,PAN,18.0,10.0,298.9,122,22,48,13,36,39,46,6,25,31,24,7,16,1,6,30,44,121,16.61,6.78,1.22,2.67,0.458,0.72,2.0,0.361,2.17,2.56,0.848,0.33,1.39,1.72,1.33,0.39,0.89,0.06,0.33,1.67,2.44,6.72
2008_PAGG_ROM,E2008,PAGG,BECIROVIC_ SANI,ROM,13.0,4.0,336.0,192,33,82,12,31,90,101,11,34,45,50,14,36,1,11,25,81,232,25.85,14.77,2.54,6.31,0.402,0.92,2.38,0.387,6.92,7.77,0.891,0.85,2.62,3.46,3.85,1.08,2.77,0.08,0.85,1.92,6.23,17.85
2009_PAGG_LJU,E2009,PAGG,BECIROVIC_ SANI,LJU,9.0,6.0,253.4,116,27,67,11,37,29,35,6,21,27,30,8,28,1,8,19,41,96,28.15,12.89,3.0,7.44,0.403,1.22,4.11,0.297,3.22,3.89,0.829,0.67,2.33,3.0,3.33,0.89,3.11,0.11,0.89,2.11,4.56,10.67
2010_PAVV_CHA,E2010,PAVV,BEGHIN_ CHRISTOPHE,CHA,4.0,0.0,38.4,5,2,9,0,0,1,2,1,4,5,1,2,2,0,1,6,1,-3,9.59,1.25,0.5,2.25,0.222,0.0,0.0,0.0,0.25,0.5,0.5,0.25,1.0,1.25,0.25,0.5,0.5,0.0,0.25,1.5,0.25,-0.75
2011_PAVV_CHA,E2011,PAVV,BEGHIN_ CHRISTOPHE,CHA,9.0,9.0,169.3,63,20,45,2,6,17,28,11,13,24,5,0,12,0,8,24,33,41,18.81,7.0,2.22,5.0,0.444,0.22,0.67,0.333,1.89,3.11,0.607,1.22,1.44,2.67,0.56,0.0,1.33,0.0,0.89,2.67,3.67,4.56
2007_PJBJ_LJU,E2007,PJBJ,BEGIC_ MIRZA,LJU,9.0,7.0,107.6,32,13,24,0,0,6,16,4,21,25,2,6,8,9,1,26,12,30,11.96,3.56,1.44,2.67,0.542,0.0,0.0,0.0,0.67,1.78,0.375,0.44,2.33,2.78,0.22,0.67,0.89,1.0,0.11,2.89,1.33,3.33
2008_PJBJ_LJU,E2008,PJBJ,BEGIC_ MIRZA,LJU,10.0,9.0,221.4,111,42,80,0,0,27,39,29,33,62,3,6,11,18,4,25,37,147,22.14,11.1,4.2,8.0,0.525,0.0,0.0,0.0,2.7,3.9,0.692,2.9,3.3,6.2,0.3,0.6,1.1,1.8,0.4,2.5,3.7,14.7
2009_PJBJ_ZAL,E2009,PJBJ,BEGIC_ MIRZA,ZAL,16.0,12.0,317.1,118,45,76,0,0,28,39,20,44,64,8,8,22,20,5,46,36,139,19.82,7.38,2.81,4.75,0.592,0.0,0.0,0.0,1.75,2.44,0.718,1.25,2.75,4.0,0.5,0.5,1.38,1.25,0.31,2.88,2.25,8.69
2010_PJBJ_ZAL,E2010,PJBJ,BEGIC_ MIRZA,ZAL,10.0,3.0,216.1,97,34,60,0,0,29,40,12,36,48,5,6,18,23,4,33,30,117,21.61,9.7,3.4,6.0,0.567,0.0,0.0,0.0,2.9,4.0,0.725,1.2,3.6,4.8,0.5,0.6,1.8,2.3,0.4,3.3,3.0,11.7
2010_PJBJ_MAD,E2010,PJBJ,BEGIC_ MIRZA,MAD,6.0,0.0,31.9,21,10,14,0,0,1,2,1,3,4,0,1,2,1,0,8,2,14,5.32,3.5,1.67,2.33,0.714,0.0,0.0,0.0,0.17,0.33,0.5,0.17,0.5,0.67,0.0,0.17,0.33,0.17,0.0,1.33,0.33,2.33
2011_PJBJ_MAD,E2011,PJBJ,BEGIC_ MIRZA,MAD,15.0,4.0,213.2,69,30,55,0,0,9,14,25,45,70,6,1,14,25,3,34,22,112,14.22,4.6,2.0,3.67,0.545,0.0,0.0,0.0,0.6,0.93,0.643,1.67,3.0,4.67,0.4,0.07,0.93,1.67,0.2,2.27,1.47,7.47
2012_PJBJ_MAD,E2012,PJBJ,BEGIC_ MIRZA,MAD,29.0,23.0,371.1,145,59,111,0,0,27,44,46,52,98,9,5,21,26,13,63,43,160,12.8,5.0,2.03,3.83,0.532,0.0,0.0,0.0,0.93,1.52,0.614,1.59,1.79,3.38,0.31,0.17,0.72,0.9,0.45,2.17,1.48,5.52
2013_PJBJ_OLY,E2013,PJBJ,BEGIC_ MIRZA,OLY,12.0,3.0,100.4,43,19,35,0,0,5,8,8,16,24,2,1,8,10,3,9,11,52,8.37,3.58,1.58,2.92,0.543,0.0,0.0,0.0,0.42,0.67,0.625,0.67,1.33,2.0,0.17,0.08,0.67,0.83,0.25,0.75,0.92,4.33
2014_PJBJ_BAS,E2014,PJBJ,BEGIC_ MIRZA,BAS,18.0,4.0,310.8,123,40,72,0,0,43,61,26,54,80,8,7,21,30,6,36,50,185,17.27,6.83,2.22,4.0,0.556,0.0,0.0,0.0,2.39,3.39,0.705,1.44,3.0,4.44,0.44,0.39,1.17,1.67,0.33,2.0,2.78,10.28
2014_P004491_MAL,E2014,P004491,BELEMENE_ ROMARIC,MAL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015_P004491_MAL,E2015,P004491,BELEMENE_ ROMARIC,MAL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014_P005826_KLA,E2014,P005826,BELIAUSKAS_ LAURYNAS,KLA,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022_PBCN_VIR,E2022,PBCN,BELINELLI_ MARCO,VIR,17.0,0.0,268.4,144,20,44,30,82,14,14,3,21,24,16,7,8,0,3,15,16,105,15.79,8.47,1.18,2.59,0.455,1.76,4.82,0.366,0.82,0.82,1.0,0.18,1.24,1.41,0.94,0.41,0.47,0.0,0.18,0.88,0.94,6.18
2018_P006497_BUD,E2018,P006497,BELL_ JAMES,BUD,16.0,9.0,310.3,75,8,21,17,51,8,8,7,28,35,8,7,15,3,0,47,5,24,19.39,4.69,0.5,1.31,0.381,1.06,3.19,0.333,0.5,0.5,1.0,0.44,1.75,2.19,0.5,0.44,0.94,0.19,0.0,2.94,0.31,1.5
2015_P004549_TEL,E2015,P004549,BENDER_ DRAGAN,TEL,7.0,0.0,73.8,15,4,10,2,8,1,2,2,8,10,4,2,4,3,4,8,3,8,10.54,2.14,0.57,1.43,0.4,0.29,1.14,0.25,0.14,0.29,0.5,0.29,1.14,1.43,0.57,0.29,0.57,0.43,0.57,1.14,0.43,1.14
2020_P004549_TEL,E2020,P004549,BENDER_ DRAGAN,TEL,34.0,16.0,647.2,225,52,86,29,84,34,45,27,102,129,25,15,37,18,10,80,42,227,19.03,6.62,1.53,2.53,0.605,0.85,2.47,0.345,1.0,1.32,0.756,0.79,3.0,3.79,0.74,0.44,1.09,0.53,0.29,2.35,1.24,6.68
